platform;game;date;category
3;1962;1413849600;0
14;2049;1364256000;0
130;1879;1561593600;0
45;2188;1372204800;0
130;1905;1528761600;0
6;2437;1133395200;0
21;2143;1034726400;0
6;2468;1276300800;0
5;2184;1287273600;0
5;2192;1252368000;0
13;2221;883526400;2
36;2001;1367366400;0
6;1943;1483142400;2
12;1991;1334275200;0
8;1811;1110844800;0
14;2438;1237852800;0
13;2493;883526400;2
92;1978;1291680000;0
6;2274;1532131200;0
39;1871;1355184000;0
92;1805;1299196800;0
39;2029;1422921600;0
14;2250;1292284800;0
8;2254;1191456000;0
34;2270;1332115200;0
13;2169;801360000;0
12;1888;1366675200;0
14;2130;1387238400;0
36;2480;1299628800;0
3;2126;1425945600;0
13;2501;820368000;2
13;2504;820368000;2
9;2326;1372118400;0
13;2168;851990400;2
12;2192;1252368000;0
13;2405;865123200;1
12;2438;1228176000;0
6;1880;1353974400;0
6;2157;942624000;0
11;1807;1027468800;0
38;2153;1348531200;0
39;1963;1455753600;0
6;1862;976752000;0
6;2538;1382659200;0
39;2270;1254441600;0
6;2117;1544659200;0
45;2270;1331683200;0
72;2270;1364428800;0
49;1979;1385078400;0
5;2153;1348531200;0
92;2249;1288051200;0
170;1877;1586995200;0
34;1918;1384992000;0
9;1939;1410220800;0
41;2153;1353196800;0
24;1843;984355200;0
12;1853;1205798400;0
8;1971;1069113600;0
6;2192;1252368000;0
3;2480;1347926400;0
47;2343;1323993600;0
3;2247;1063065600;0
6;2347;1331596800;0
46;1968;1377820800;0
6;1884;1417651200;0
12;1978;1291680000;0
49;2031;1400544000;0
52;2469;857433600;0
7;1847;1029974400;0
12;2066;1321315200;0
6;2348;925516800;0
34;1984;1364774400;1
9;2110;1372118400;0
92;2130;1387238400;0
3;2175;1358812800;0
9;2368;1394496000;0
13;2432;820368000;2
14;2480;1273622400;0
13;2309;883526400;2
56;2324;1196726400;0
12;2326;1372204800;0
4;2329;976147200;0
6;2048;1367280000;0
6;2069;1268092800;0
11;2144;1111363200;0
20;2190;1257206400;0
6;2190;1313107200;0
13;2496;851990400;2
13;2502;820368000;2
6;2370;1191974400;0
6;2132;1317168000;0
5;1822;1181606400;0
13;2228;820368000;2
6;1912;1382313600;0
37;2476;1364083200;0
11;1966;1047600000;0
13;2404;915062400;2
13;2495;883526400;2
45;2139;1315872000;0
6;2035;1322179200;0
34;2153;1348531200;0
41;2059;1388448000;2
39;1880;1354752000;0
130;1990;1510876800;0
14;2159;1364428800;0
6;1906;1376524800;0
6;2532;1373241600;0
6;1994;912729600;0
39;1819;1401235200;0
6;2115;1394496000;0
6;2451;1208217600;0
46;1871;1378252800;0
39;1906;1544486400;0
6;2449;1449705600;0
6;1916;1377561600;0
39;1918;1364947200;0
48;1979;1384473600;0
6;2250;1291075200;0
6;1964;971222400;0
3;2291;1369699200;0
8;2143;1034121600;0
6;2251;1314748800;0
38;2265;1288051200;0
13;2507;820368000;2
6;2539;1275004800;0
48;2137;1417478400;0
14;1921;1417305600;0
34;1879;1378944000;0
13;2206;820368000;2
5;2240;1237075200;0
55;2437;1133481600;0
6;1888;1366675200;0
6;1892;1351641600;0
6;2000;875577600;5
12;1973;1364860800;0
6;2277;1165449600;0
13;2278;883526400;2
6;2351;1373500800;0
14;2357;1241136000;0
11;1851;1126137600;0
8;1863;1036713600;0
45;1892;1352246400;0
13;2615;883526400;2
6;3078;1335744000;0
3;2605;1400112000;0
3;2549;1375228800;0
5;3150;1320969600;0
48;3096;1417478400;0
39;3115;1407283200;0
3;3131;1127865600;0
6;2699;1097798400;0
8;2564;1068768000;0
12;2569;1212710400;0
5;2665;1225152000;0
12;2691;1288051200;0
12;3117;1286841600;0
20;2776;1224460800;0
8;2780;1127088000;0
34;2915;1372291200;0
12;3124;1143072000;0
9;2569;1212710400;0
36;2598;1377648000;0
13;2616;851990400;2
8;2722;1128038400;0
6;2758;978220800;2
9;2977;1303171200;0
39;3060;1235606400;0
6;3085;974505600;0
3;2974;1366329600;0
9;3091;1387238400;0
24;2580;1069632000;0
6;3006;1130889600;0
9;3006;1329264000;0
9;3002;1374710400;0
12;3009;1314316800;0
20;2711;1187568000;0
8;2702;1090540800;0
8;2773;1193097600;0
7;2758;1009756800;2
8;2842;1006560000;0
14;3088;1382400000;0
39;2599;1511827200;0
3;2949;1351728000;1
6;2811;1231891200;0
38;2746;1187049600;0
48;3093;1393891200;0
12;3093;1393891200;0
49;3101;1444694400;0
8;2844;1063670400;0
8;2802;1256601600;0
38;3135;1190851200;0
13;2960;851990400;2
6;2975;1193875200;1
14;2989;1342051200;0
6;2916;1360800000;0
9;2990;1346889600;0
39;3145;1376524800;0
5;3135;1190851200;0
46;2977;1335830400;0
3;2934;1371513600;0
21;2793;1041292800;2
34;3026;1432252800;0
36;3015;1372982400;0
6;3018;1317340800;0
6;2992;1343865600;0
24;2767;1098835200;0
4;2714;973987200;0
12;3146;1392681600;0
20;2802;1256601600;0
34;3115;1417046400;0
6;2649;1410998400;0
39;3133;1254441600;0
9;3134;1222905600;0
9;3088;1382400000;0
49;2999;1454371200;0
12;2701;1258416000;0
6;2709;1263513600;0
7;2579;828230400;0
39;2582;1364169600;0
21;2724;1128297600;0
14;3149;1294272000;0
38;3149;1277769600;0
14;3150;1332374400;0
34;3133;1254355200;0
46;3009;1340755200;0
38;3011;1183075200;0
5;2773;1194825600;0
5;2774;1188777600;0
36;2775;1198627200;0
6;3084;1366848000;0
3;3085;993081600;0
6;3092;1177372800;0
52;2573;1296777600;0
48;2637;1510617600;0
12;2807;1286668800;0
21;2812;1129420800;0
5;3133;1254355200;0
3;3109;1113523200;0
14;3099;1413763200;0
49;3146;1392681600;0
41;2639;1377216000;0
21;2653;1037059200;0
36;2696;1346198400;0
20;2700;1192406400;0
5;2862;1253577600;0
6;2862;1325289600;2
39;2637;1215475200;0
6;3033;1323734400;0
6;3036;1340668800;0
49;2939;1516320000;0
11;2651;1119312000;0
12;2656;1193702400;0
3;3079;1340064000;0
24;2758;1041292800;2
20;2645;1133740800;0
20;2746;1187049600;0
6;2765;1066694400;0
14;2668;1199145600;0
3;2963;1374105600;0
9;2806;1318896000;0
6;3095;1406592000;0
12;2946;1317081600;0
14;2949;1274227200;0
5;2716;1203897600;0
3;2552;1476921600;0
11;2842;1007164800;0
8;3063;1121299200;0
9;3038;1355184000;0
52;2562;820368000;2
6;2551;1377993600;1
8;2563;1036195200;0
6;3029;1375920000;0
9;2920;1379980800;0
41;3107;1380844800;0
6;2900;841881600;0
9;2691;1288051200;0
11;2844;1063670400;0
5;2691;1288051200;0
12;2660;1288828800;0
11;2779;1097452800;0
6;3124;1143504000;0
20;2862;1253577600;0
21;3136;1066953600;0
12;3125;1189123200;0
8;2652;1161043200;0
12;2657;1288828800;0
12;2679;1256601600;0
6;2913;1096934400;0
48;2957;1385683200;0
6;2940;1399593600;0
14;3151;1388448000;2
8;2823;1080086400;0
13;2620;883526400;2
3;2592;1199059200;2
12;3149;1277424000;0
8;2651;1119312000;0
32;2579;828230400;0
24;2784;1161648000;0
45;2749;1250726400;0
6;2722;1128038400;0
21;2973;1067990400;0
49;3018;1452211200;0
6;3007;1112140800;0
41;3106;1382659200;0
22;3056;912470400;1
5;2799;1193702400;0
5;2821;1255996800;0
37;2943;1352764800;0
5;2781;1223856000;0
37;2798;1306972800;0
8;2779;1097452800;0
20;2691;1288051200;0
34;2991;1352332800;0
6;2989;1313366400;0
5;2678;1257206400;0
21;2778;1066176000;0
49;3096;1417478400;0
14;2931;1364860800;0
6;2902;1416441600;0
21;2820;1159142400;0
49;2640;1415664000;0
8;2805;1190592000;0
20;2807;1286668800;0
24;2820;1160956800;0
130;2990;1541030400;0
7;3045;975024000;0
6;2742;1412640000;0
6;3116;1227225600;0
3;3050;1304035200;0
6;2949;1242259200;0
3;2924;1386115200;0
14;3075;1347580800;0
14;2987;1111449600;0
6;2956;1203033600;0
14;2605;1434585600;0
92;2605;1400112000;0
38;2571;1237420800;0
9;2695;1257206400;0
3;2990;1255651200;0
6;3066;1351468800;0
11;2722;1128038400;0
36;2732;1132099200;0
6;2738;1222128000;0
14;2552;1476921600;0
11;2973;1067990400;0
55;2990;1273622400;0
9;2589;1384214400;0
49;2988;1436832000;0
49;2638;1448928000;0
55;2738;1222128000;0
14;2934;1371513600;0
48;2988;1436832000;0
24;2854;1126483200;0
11;2860;1061942400;0
22;2840;985564800;0
6;2947;1369785600;0
6;3117;1286841600;0
6;3004;1363564800;0
8;2653;1036972800;0
20;2738;1222128000;0
7;2814;1014940800;1
12;2585;1189728000;0
6;2737;1004486400;0
8;2781;1223856000;0
55;2965;1057104000;0
9;3097;1387238400;0
14;3097;1387238400;0
34;2582;1364169600;0
6;3113;1210896000;0
8;2581;1135209600;0
24;2966;1005264000;0
24;2778;1066176000;0
6;2857;946598400;2
24;2973;1067990400;0
46;2946;1317081600;0
49;3102;1468540800;0
12;3150;1320969600;0
6;3027;975888000;0
6;3081;1096329600;0
6;3040;1343779200;0
39;2943;1450137600;0
21;2650;1041724800;0
8;2699;1096848000;0
21;2702;1091232000;0
13;2617;883526400;2
12;2806;1318896000;0
14;2912;846720000;0
12;2631;1199059200;2
130;2991;1543536000;0
24;2796;1098144000;0
20;2854;1129593600;0
6;2839;883526400;2
8;2846;1160956800;0
21;2854;1126483200;0
45;2783;1320710400;0
8;2784;1161648000;0
6;2936;1361145600;0
6;2607;1446422400;0
6;3109;1050192000;0
24;3071;807235200;0
6;2593;1569801600;0
46;3087;1430179200;0
37;2797;1353369600;0
8;2799;1193702400;0
14;2946;1317081600;0
9;2675;1261440000;0
38;2801;1225152000;0
6;2903;1364169600;0
48;2990;1474416000;0
13;2614;883526400;2
5;2635;1163894400;0
11;2764;1035936000;0
6;2764;1036022400;0
21;2784;1161648000;0
38;2846;1160956800;0
23;3027;974160000;0
5;3134;1222905600;0
6;3110;1322006400;0
4;2713;961977600;0
9;3094;1396310400;0
72;3087;1401408000;0
14;2924;1386115200;0
21;2627;1020556800;0
8;2641;1100563200;0
14;2549;1375228800;0
12;3095;1406592000;0
3;2593;1569801600;5
14;2955;1431388800;0
5;2701;1258416000;0
38;2656;1194220800;0
5;2745;1195084800;0
11;2765;1066694400;0
49;2955;1444089600;0
34;2962;1378166400;0
11;3006;1129593600;0
6;3136;1067904000;0
36;3049;1370390400;0
6;3053;941241600;0
6;3103;984960000;0
130;2939;1565827200;0
14;2593;1569801600;5
8;2627;1153440000;0
8;2765;1066694400;0
45;2779;1322524800;0
36;2904;1378857600;0
6;2915;1372291200;0
14;2638;1384905600;0
9;2969;1380585600;0
6;2973;1067558400;0
12;3096;1417478400;0
34;3145;1378944000;0
36;3029;1341360000;0
6;3037;1348531200;0
8;2946;1317081600;0
5;2946;1317081600;0
39;3149;1277424000;0
39;3150;1320969600;0
6;3126;875059200;0
8;2746;1187049600;0
12;2920;1379980800;0
8;2793;1041292800;2
9;2705;1323129600;0
4;2715;922233600;0
9;2717;1228089600;0
20;3149;1277424000;0
6;3150;1320969600;0
5;2807;1286668800;0
24;2808;1162771200;0
6;2771;1139961600;0
24;2819;1132617600;0
12;3068;1318291200;0
6;3026;1340755200;0
3;3026;1340755200;0
14;3040;1343779200;0
6;3077;1128038400;0
8;2843;1036972800;0
34;2845;1360800000;0
42;3134;1226966400;0
14;2958;1409875200;0
9;2585;1190592000;0
14;2596;875059200;0
9;2926;1376784000;0
11;2913;1096934400;0
24;2842;1056931200;0
6;2959;1321488000;0
14;2995;1166572800;0
49;3185;1385078400;0
6;3223;909792000;0
37;3178;1325289600;6
6;3261;1070236800;0
8;3263;1149552000;0
4;3342;886291200;1
7;3366;883612800;1
23;3483;949276800;0
23;3554;941328000;0
6;3201;976838400;0
4;3441;974764800;0
7;3441;974764800;0
4;3453;904608000;0
22;3515;946684800;1
6;3274;1388448000;2
22;3633;954547200;1
6;3730;1031616000;0
7;3595;888624000;0
11;3320;1005782400;0
6;3548;951782400;0
8;3599;1015027200;0
7;3190;991353600;0
14;3274;1388448000;2
6;3294;1193097600;0
22;3401;940377600;0
4;3607;901238400;0
22;3614;946684800;1
34;3275;1383004800;0
6;3366;883612800;1
52;3370;915148800;1
21;3370;1104537600;1
92;3267;1278892800;0
4;3484;849225600;0
22;3487;901843200;0
21;3675;1036022400;0
3;3272;1373500800;0
14;3352;820368000;2
21;3260;1068508800;0
6;3225;1470960000;0
34;3251;1358553600;0
5;3255;1349740800;0
7;3275;850608000;0
6;3487;901843200;0
4;3566;959299200;0
4;3597;917568000;0
4;3627;901670400;0
6;3628;820454400;1
4;3621;922060800;0
7;3732;978307200;1
4;3606;970358400;0
48;3224;1418688000;0
4;3497;882403200;0
4;3524;925257600;0
52;3630;820454400;1
4;3509;986515200;0
52;3677;1003449600;0
23;3709;920505600;0
4;3609;941155200;0
4;3633;936057600;0
20;3724;1312416000;0
22;3687;985910400;0
4;3341;912729600;0
6;3370;986515200;0
6;3438;1064880000;0
52;3595;849398400;1
8;3673;1037404800;0
52;3596;915148800;1
6;3239;1551312000;0
6;3712;1119398400;0
39;3181;1384732800;0
8;3219;1127174400;0
6;3281;974937600;0
8;3262;1173139200;0
14;3281;974937600;0
9;3256;1381190400;0
6;3218;1495670400;0
7;3439;962323200;0
22;3439;915148800;1
49;3256;1385078400;0
22;3444;974678400;0
23;3501;907200000;1
4;3519;873417600;0
4;3536;878256000;0
8;3539;1000252800;0
7;3584;976492800;0
92;3279;1304899200;0
4;3650;929059200;0
12;3302;1320710400;0
6;3203;1355097600;0
5;3302;1320710400;0
20;3389;1257984000;0
5;3390;1225324800;0
22;3554;946684800;1
6;3561;907113600;0
4;3595;878947200;0
7;3602;959817600;1
92;3234;1286841600;0
6;3637;915148800;1
33;3641;891302400;0
20;3686;1226880000;0
6;3486;924739200;0
48;3221;1406592000;0
130;3227;1553040000;0
21;3673;1054252800;0
4;3645;902793600;0
8;3638;978307200;1
4;3641;891302400;0
6;3251;1353974400;0
7;3633;936057600;0
165;3225;;7
6;3241;1376092800;0
6;3563;915062400;2
14;3241;1376092800;0
41;3255;1353196800;0
12;3256;1381190400;0
47;3491;1323993600;0
22;3402;989539200;0
4;3443;936316800;0
4;3467;975542400;0
4;3461;895190400;0
4;3470;898819200;0
52;3711;997315200;0
6;3737;880070400;0
7;3487;901843200;0
22;3551;912729600;0
52;3567;852076800;1
7;3598;938649600;0
47;3629;1185840000;0
7;3537;933379200;0
7;3645;900374400;0
130;3245;1555027200;0
4;3608;900633600;0
12;3705;1290038400;0
24;3671;1163548800;0
8;3691;1080691200;0
14;3731;907286400;0
39;3681;1360800000;0
20;3671;1173398400;0
7;3585;933379200;0
4;3547;905472000;0
6;3539;1000252800;0
4;3346;910915200;0
21;3706;1013990400;0
55;3668;1085961600;0
38;3380;945302400;0
4;3472;858902400;0
14;3230;1364515200;0
7;3631;881107200;0
4;3578;878256000;0
3;3187;1522108800;0
23;3495;957052800;0
22;3575;949363200;1
4;3330;878169600;0
6;3180;1356912000;6
4;3348;909792000;0
37;3401;1349913600;0
20;3309;1193875200;0
6;3373;1386201600;0
22;3488;938649600;0
4;3576;870998400;0
22;3646;939772800;0
7;3643;933379200;0
12;3300;1319500800;0
4;3556;883872000;0
4;3575;977875200;0
8;3671;1163462400;0
7;3678;1000944000;0
4;3408;974073600;0
6;3268;1350000000;0
52;3335;883612800;1
9;3705;1290038400;0
5;3670;1274140800;0
7;3312;915148800;1
7;3313;946512000;0
7;3613;970185600;0
5;3299;1289260800;0
47;3574;1209945600;0
4;3580;896659200;0
22;3584;989452800;0
8;3370;1104537600;1
48;3185;1384473600;0
6;3347;1384473600;0
4;3366;883612800;1
5;3296;1104537600;1
23;3413;930787200;1
4;3401;932947200;0
23;3523;963532800;0
22;3619;943920000;0
11;3691;1124150400;0
33;3655;858643200;0
24;3669;1179100800;0
5;3672;1321315200;0
23;3319;973209600;0
19;3719;827366400;0
47;3721;1323993600;0
47;3728;1319587200;0
39;3730;1355270400;0
9;3205;1225756800;0
6;3454;1010707200;0
4;3581;901152000;0
12;3180;1356912000;6
6;3207;1034294400;0
20;3690;1189641600;0
7;3413;930787200;1
4;3546;882403200;0
4;3549;941328000;0
4;3510;880675200;0
4;3551;912729600;0
7;3523;963532800;0
4;3562;923270400;0
19;3287;809913600;0
21;3668;1087516800;0
4;3460;877564800;0
4;3498;909792000;0
5;3388;1181174400;0
23;3701;957398400;0
52;3702;937872000;0
20;3219;1277164800;0
13;3352;820368000;2
36;3418;1240963200;0
35;3200;804470400;0
22;3617;946598400;2
6;3242;1370217600;0
23;3711;997315200;0
34;3245;1483142400;2
24;3491;985132800;0
5;3297;1318464000;0
6;3171;1260230400;0
4;3458;851040000;0
6;3162;946512000;0
5;3256;1381190400;0
4;3395;960508800;0
4;3473;913334400;0
52;3578;820454400;1
34;3220;1375401600;0
4;3530;921801600;0
4;3619;943920000;0
21;3289;1095120000;0
4;3625;949017600;0
4;3611;882489600;0
58;3655;886291200;0
3;3585;1430438400;0
4;3474;964742400;0
7;3163;922233600;0
6;3236;1517443200;0
5;3232;1319500800;0
58;3285;840758400;0
4;3340;981331200;0
20;3296;1104537600;1
47;3406;1214611200;0
4;3516;865123200;0
4;3523;963532800;0
22;3613;970185600;0
12;3265;1234828800;0
6;3230;1364515200;0
4;3483;949276800;0
6;3577;933465600;1
24;3309;1193875200;0
7;3370;951782400;0
23;3637;946598400;0
23;3643;942192000;0
4;3525;858297600;0
6;3537;936057600;0
22;3406;979603200;0
8;3495;957052800;0
22;3729;966988800;0
20;3391;1282608000;0
6;3195;1389744000;0
21;3691;1080691200;0
34;3697;1304899200;0
8;3441;974764800;0
7;3554;941328000;0
130;3720;1567641600;0
22;3483;949276800;0
4;3487;901843200;0
4;3559;936057600;0
4;3567;896659200;1
7;3579;945302400;0
49;3191;1397606400;0
21;3438;1035849600;0
6;3267;1127692800;0
22;3421;915062400;0
4;3426;908841600;0
4;3586;941328000;0
8;3587;972518400;0
9;3416;1326240000;0
4;3552;941328000;0
4;3553;941328000;0
4;3560;966988800;0
4;3620;938736000;0
14;3741;844128000;1
14;3238;1502928000;0
23;3585;945388800;0
4;3334;897436800;0
11;3321;1069027200;0
6;3309;1193875200;0
23;3707;1003968000;0
6;3211;1400803200;0
5;3254;1350950400;0
22;3537;941414400;1
4;3428;898041600;0
4;3431;938649600;0
82;3245;1560124800;0
14;3189;1383868800;0
14;3347;;7
14;3272;1373500800;0
6;3168;1199059200;6
8;3517;959817600;0
20;3387;1170288000;0
4;3398;916272000;0
4;3406;967420800;0
23;3619;962323200;0
5;3303;1340668800;0
7;3679;923702400;0
6;3235;1275004800;0
6;3731;907286400;0
32;3369;845596800;0
4;3583;927244800;0
6;3621;922838400;0
33;3645;896659200;1
6;3691;1126224000;0
21;3671;1164067200;0
39;3732;1388534400;1
14;3742;844128000;1
6;3245;1370822400;0
4;3410;897955200;0
7;3587;973728000;0
12;3299;1289260800;0
20;3722;1111622400;0
19;3727;791596800;0
38;3669;1181001600;0
14;3747;995500800;0
14;3748;820454400;1
9;3831;1375747200;0
6;4208;1266278400;0
36;4102;1229299200;0
11;3761;1100563200;0
6;3782;1099008000;0
8;3783;1022544000;0
21;3881;1032393600;0
14;3759;1076457600;0
8;4039;1028678400;0
11;4044;1125964800;0
21;4047;1032134400;0
8;4053;1156809600;0
12;4081;1182816000;0
7;4104;869702400;0
34;3803;1348099200;0
21;3832;1023062400;0
6;4064;1132012800;0
130;4164;1548720000;0
45;3763;1373587200;0
20;3884;1174953600;0
6;3811;1062374400;0
6;3836;1129075200;0
21;3855;1057708800;0
11;3857;1131926400;0
21;3899;1071705600;0
8;3905;1012176000;0
21;3915;1125532800;0
8;4025;1037404800;0
7;4028;1032393600;0
6;4205;1170115200;0
21;3797;1127088000;0
11;3811;1062374400;0
8;3911;1069113600;0
6;3911;1069113600;0
8;3978;1124755200;0
20;4211;1259625600;0
50;4241;791683200;0
8;3852;1039651200;0
24;3835;1157068800;0
24;4066;1044144000;0
20;3857;1131926400;0
24;4093;1037491200;0
21;3885;1070496000;0
21;3888;1049932800;0
21;3893;1058486400;0
11;3935;1050451200;0
8;4086;1035244800;0
11;4086;1035244800;0
8;4091;1109203200;0
21;4093;1037491200;0
21;4082;1016582400;0
8;4216;1067817600;0
34;4211;1290643200;0
7;4135;910224000;0
6;4143;946598400;2
39;4211;1260748800;0
5;3794;1163894400;0
24;3872;1023062400;0
21;3869;1012780800;0
24;3871;1006646400;0
8;3872;1023062400;0
8;3951;1069113600;0
24;3942;1131667200;0
8;3946;1066953600;0
20;3955;1130112000;0
8;4042;1103673600;0
8;3927;1027555200;0
8;3929;1063238400;0
8;3934;1068508800;0
21;4070;1077062400;0
49;3752;1386547200;0
6;4033;1096329600;0
6;4034;1127692800;0
11;4148;1096243200;0
11;4149;1081987200;0
23;4149;1080172800;0
6;3842;1094428800;0
21;3955;1130112000;0
8;4193;1057017600;0
36;3953;1207699200;0
24;3783;1031270400;0
8;4055;1158624000;0
8;4160;1069372800;0
8;4017;1069718400;0
21;4022;1037836800;0
21;4025;1017360000;0
20;4197;1130803200;0
21;4161;1051747200;0
8;4175;972518400;0
11;3914;1119830400;0
24;4196;1098144000;0
8;3920;1056672000;0
45;3775;1387238400;0
